Chain,Iteration,MAE before tuning,MAE after tuning,Time
"['lasso', 'knnreg', 'ridge']",0,1.382210363616889,1.4150843594698053,0.4559607999999997
"['lasso', 'knnreg', 'ridge']",1,1.382210363616889,1.382210363616889,0.4283963000000002
"['lasso', 'knnreg', 'ridge']",2,1.382210363616889,1.382210363616889,0.6797784
"['lasso', 'knnreg', 'ridge']",3,1.382210363616889,1.5031157478379673,0.5734858000000003
"['lasso', 'knnreg', 'ridge']",4,1.382210363616889,1.232130660953502,0.41086570000000044
"['lasso', 'knnreg', 'ridge']",5,1.382210363616889,1.2352769890005286,0.4490544999999999
"['lasso', 'knnreg', 'ridge']",6,1.382210363616889,1.2668494271420854,0.4482758000000002
"['lasso', 'knnreg', 'ridge']",7,1.382210363616889,1.5211935408015875,0.45371399999999973
"['lasso', 'knnreg', 'ridge']",8,1.382210363616889,1.504472968821606,0.4924970999999996
"['lasso', 'knnreg', 'ridge']",9,1.382210363616889,1.3177607710400534,0.42550810000000006
"['lasso', 'knnreg', 'ridge']",10,1.382210363616889,1.382210363616889,0.44461510000000004
"['lasso', 'knnreg', 'ridge']",11,1.382210363616889,1.4880736931310679,0.7111672999999996
"['lasso', 'knnreg', 'ridge']",12,1.382210363616889,1.504472968821606,0.5176949999999998
"['lasso', 'knnreg', 'ridge']",13,1.382210363616889,1.319550258140656,0.4531355999999995
"['lasso', 'knnreg', 'ridge']",14,1.382210363616889,1.2668494271420854,0.4753329999999991
"['lasso', 'knnreg', 'ridge']",15,1.382210363616889,1.4464523170388917,0.41966910000000013
"['lasso', 'knnreg', 'ridge']",16,1.382210363616889,1.382210363616889,0.4145713000000004
"['lasso', 'knnreg', 'ridge']",17,1.382210363616889,1.4042860608520369,0.4783009000000007
"['lasso', 'knnreg', 'ridge']",18,1.382210363616889,1.382210363616889,0.4340130000000002
"['lasso', 'knnreg', 'ridge']",19,1.382210363616889,1.527221164074797,0.6500380000000003
"['lasso', 'knnreg', 'ridge']",20,1.382210363616889,1.232130660953502,0.6246893999999994
"['lasso', 'knnreg', 'ridge']",21,1.382210363616889,1.3471037453311294,0.40731819999999885
"['lasso', 'knnreg', 'ridge']",22,1.382210363616889,1.382210363616889,0.4616214999999979
"['lasso', 'knnreg', 'ridge']",23,1.382210363616889,1.3715504769654547,0.4210287999999984
"['lasso', 'knnreg', 'ridge']",24,1.382210363616889,1.232130660953502,0.4019865999999972
"['lasso', 'knnreg', 'ridge']",25,1.382210363616889,1.3317492207084343,0.5046958000000004
"['lasso', 'knnreg', 'ridge']",26,1.382210363616889,1.5224044199511062,0.49705789999999794
"['lasso', 'knnreg', 'ridge']",27,1.382210363616889,1.2395560623639599,0.47930709999999976
"['lasso', 'knnreg', 'ridge']",28,1.382210363616889,1.4366194344134717,0.515189699999997
"['lasso', 'knnreg', 'ridge']",29,1.382210363616889,1.229677317939837,0.47685120000000225
"['lasso', 'knnreg', 'ridge']",30,1.382210363616889,1.488538823914694,0.5077299999999987
"['lasso', 'knnreg', 'ridge']",31,1.382210363616889,1.2288949732413088,0.4882807000000007
"['lasso', 'knnreg', 'ridge']",32,1.382210363616889,1.382210363616889,0.4516089000000001
"['lasso', 'knnreg', 'ridge']",33,1.382210363616889,1.337251833349897,0.4744015000000026
"['lasso', 'knnreg', 'ridge']",34,1.382210363616889,1.3380317342265504,0.5074551000000014
"['lasso', 'knnreg', 'ridge']",35,1.382210363616889,1.2288949732413088,0.45448629999999923
"['lasso', 'knnreg', 'ridge']",36,1.382210363616889,1.382210363616889,0.45777080000000225
"['lasso', 'knnreg', 'ridge']",37,1.382210363616889,1.382210363616889,0.4987507999999998
"['lasso', 'knnreg', 'ridge']",38,1.382210363616889,1.382210363616889,0.43651829999999947
