Chain,Iteration,MAE before tuning,MAE after tuning,Time
"['xgbreg', 'svr', 'ridge']",23,1.2301243849255918,1.1526587621889428,17.853286200000184
"['xgbreg', 'svr', 'ridge']",24,1.2155523666567714,1.1809607300242142,16.386476700000003
"['xgbreg', 'svr', 'ridge']",25,1.250133051932487,1.1655476953265826,16.378878200000145
"['xgbreg', 'svr', 'ridge']",26,1.2280462397250358,1.166192239461249,18.535117899999932
"['xgbreg', 'svr', 'ridge']",27,1.2294211468973815,1.1444254217947556,18.379457699999875
"['xgbreg', 'svr', 'ridge']",28,1.2372178352365344,1.1669708554923244,17.94873319999988
"['xgbreg', 'svr', 'ridge']",29,1.2215981672687286,1.168143458210851,18.646034999999756
"['xgbreg', 'svr', 'ridge']",30,1.2152902974190747,1.1452477094572182,17.237134999999853
"['xgbreg', 'svr', 'ridge']",31,1.2457542911038868,1.1565175194015074,17.171647799999846
"['xgbreg', 'svr', 'ridge']",32,1.2233267807982282,1.175018645896782,17.047673600000053
"['xgbreg', 'svr', 'ridge']",33,1.2191640015026288,1.1806477778300932,19.80470689999993
"['xgbreg', 'svr', 'ridge']",34,1.2256979390990907,1.1627413369582167,17.38355999999976
"['xgbreg', 'svr', 'ridge']",35,1.2428656489975363,1.1537511769065318,18.939378099999885
"['xgbreg', 'svr', 'ridge']",36,1.2211712163534354,1.1614434440523482,18.072022899999865
"['xgbreg', 'svr', 'ridge']",37,1.226486800539658,1.1463348382588041,16.168522200000098
"['xgbreg', 'svr', 'ridge']",38,1.231209552777907,1.1536825961844583,15.396536900000228
"['xgbreg', 'svr', 'ridge']",39,1.242162886093818,1.1515650557777422,17.903833000000304
"['xgbreg', 'svr', 'ridge']",40,1.241683981254358,1.1291564610786735,18.97037309999996
"['xgbreg', 'svr', 'ridge']",41,1.2243570311902114,1.1409878691162478,16.10984439999993
"['xgbreg', 'svr', 'ridge']",42,1.2065668611424407,1.1729702059481921,16.975879000000077
"['xgbreg', 'svr', 'ridge']",43,1.238694216994351,1.1561917554018657,17.474551899999824
"['xgbreg', 'svr', 'ridge']",44,1.2449824206785045,1.151685722458914,16.910735199999635
"['xgbreg', 'svr', 'ridge']",45,1.2353905464401589,1.153369282937137,15.1733349000001
"['xgbreg', 'svr', 'ridge']",46,1.2294632822867821,1.165493210435349,16.105550600000242
"['xgbreg', 'svr', 'ridge']",47,1.2204322593129397,1.1470989335243675,17.819733799999995
"['xgbreg', 'svr', 'ridge']",48,1.2254578855674858,1.153830227034481,15.003744499999812
"['xgbreg', 'svr', 'ridge']",49,1.2163743055353013,1.177904814647438,18.461179599999923
"['xgbreg', 'svr', 'ridge']",50,1.2347791162464623,1.1639346430259576,18.82285789999969
"['xgbreg', 'svr', 'ridge']",51,1.236976561227257,1.1575014152273826,18.559780300000057
"['xgbreg', 'svr', 'ridge']",52,1.2314893038060468,1.172596143434042,17.699378799999977
"['xgbreg', 'svr', 'ridge']",53,1.2278610429073407,1.143463099168541,15.29950719999988
"['xgbreg', 'svr', 'ridge']",54,1.2174495129966987,1.148585034066255,17.883727999999792
"['xgbreg', 'svr', 'ridge']",55,1.2217184286866967,1.1534165232369749,16.025435900000048
"['xgbreg', 'svr', 'ridge']",56,1.226573906535307,1.1442580319420954,18.700129000000288
"['xgbreg', 'svr', 'ridge']",57,1.2303620636136599,1.1817143864990152,15.984064100000069
"['xgbreg', 'svr', 'ridge']",58,1.245009250596601,1.1524038192477415,16.501113899999837
"['xgbreg', 'svr', 'ridge']",59,1.2171437484937926,1.1406339623481518,18.94192000000021
"['xgbreg', 'svr', 'ridge']",60,1.2084682652908196,1.170409132981697,18.267875000000004
"['xgbreg', 'svr', 'ridge']",61,1.2207708318185593,1.1412483686327257,17.12026780000042
"['xgbreg', 'svr', 'ridge']",62,1.2290396647273816,1.1573989975725771,16.08352660000037
"['xgbreg', 'svr', 'ridge']",63,1.2275658671018461,1.1488094458489546,15.668033500000092
"['xgbreg', 'svr', 'ridge']",64,1.245504425549517,1.1526498084875767,16.503293300000223
"['xgbreg', 'svr', 'ridge']",65,1.199470590864151,1.1628039914062367,18.715294800000265
"['xgbreg', 'svr', 'ridge']",66,1.2349913224348097,1.1431503958673543,19.487969799999973
"['xgbreg', 'svr', 'ridge']",67,1.2197756305977991,1.164012944772114,16.999204199999895
"['xgbreg', 'svr', 'ridge']",68,1.2435734738450643,1.1646111015532794,17.858481499999925
"['xgbreg', 'svr', 'ridge']",69,1.2298083837023126,1.149787376391665,16.259190999999646
"['xgbreg', 'svr', 'ridge']",70,1.2304263642916529,1.1769652782673283,18.1409964999998
"['xgbreg', 'svr', 'ridge']",71,1.2300226043002656,1.1636180552920061,17.237729099999797
"['xgbreg', 'svr', 'ridge']",72,1.2118894367115935,1.1537625923910022,15.115426200000002
"['xgbreg', 'svr', 'ridge']",73,1.2286952548466816,1.1506987140272054,18.724503500000083
"['xgbreg', 'svr', 'ridge']",74,1.2205205500379883,1.1517720725205909,15.132138700000269
"['xgbreg', 'svr', 'ridge']",75,1.2326777083787148,1.1588285426972071,15.906033599999773
"['xgbreg', 'svr', 'ridge']",76,1.2307625970150067,1.1717201458326505,18.044039200000043
"['xgbreg', 'svr', 'ridge']",77,1.2310334720842346,1.1465912923325676,16.01724400000012
"['xgbreg', 'svr', 'ridge']",78,1.232802993200671,1.1575434210347375,18.43535159999965
"['xgbreg', 'svr', 'ridge']",79,1.2262629890657186,1.1657981349191593,16.996177799999714
"['xgbreg', 'svr', 'ridge']",80,1.2314955658787354,1.1630158363768903,16.58358139999973
"['xgbreg', 'svr', 'ridge']",81,1.2244814802553843,1.1916188501075589,15.246565400000236
"['xgbreg', 'svr', 'ridge']",82,1.2246806428283936,1.1551284197439717,18.00756850000016
"['xgbreg', 'svr', 'ridge']",83,1.2206236214376986,1.1740057864323161,17.13612770000009
"['xgbreg', 'svr', 'ridge']",84,1.2488806788664457,1.1546726455899898,17.782743299999765
"['xgbreg', 'svr', 'ridge']",85,1.2307737016070683,1.1734375345786767,19.659248700000262
"['xgbreg', 'svr', 'ridge']",86,1.2282605702867853,1.1262104107538697,18.18300739999995
"['xgbreg', 'svr', 'ridge']",87,1.2345345241549823,1.2115199962038208,18.54029949999949
"['xgbreg', 'svr', 'ridge']",88,1.2214297364925506,1.135917861485104,17.007792600000357
"['xgbreg', 'svr', 'ridge']",89,1.2121700933045865,1.1605907013821235,17.04219120000016
"['xgbreg', 'svr', 'ridge']",90,1.2519109208826218,1.138223415125742,16.545822000000044
"['xgbreg', 'svr', 'ridge']",91,1.2303014117655913,1.1631526812052282,17.009655300000304
"['xgbreg', 'svr', 'ridge']",92,1.2247287113400926,1.1616597585827595,17.233563000000686
"['xgbreg', 'svr', 'ridge']",93,1.2183463397411654,1.164099653288964,16.901953999999932
"['xgbreg', 'svr', 'ridge']",94,1.2228570622246857,1.1655186647682318,16.88439970000036
"['xgbreg', 'svr', 'ridge']",95,1.2155532735375711,1.1494950710287826,17.381131000000096
"['xgbreg', 'svr', 'ridge']",96,1.2408376266296905,1.1576936807108487,15.353067400000327
"['xgbreg', 'svr', 'ridge']",97,1.2198808798409224,1.1745233147864702,19.25543689999995
"['xgbreg', 'svr', 'ridge']",98,1.2406514567516551,1.1461464265059051,16.19713310000043
"['xgbreg', 'svr', 'ridge']",99,1.2396253519885048,1.1564498569780066,16.92152740000074
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",0,1.6108442981291997,1.4360385935281874,67.47065039999961
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",1,1.6109404438272021,1.2206237630229202,62.94062599999961
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",2,1.610738636433546,1.4304579412068736,70.87832440000057
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",3,1.6087885560697646,1.418904338696028,68.4895305
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",4,1.6094361899118241,1.4601690566953416,74.42407149999963
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",5,1.6095580341911258,1.2356396446282698,67.93940659999953
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",6,1.6086483602170143,1.4365040338477242,68.21453819999988
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",7,1.610936730496537,1.3936156559118686,66.05202180000015
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",8,1.6099494236787515,1.2584146711890671,64.16555209999933
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",9,1.6084988166916776,1.405473236859377,66.03200300000026
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",10,1.6105518481718353,1.3879262625820354,70.43463150000025
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",11,1.6109016557562759,1.4481732574920472,68.1186103
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",12,1.6101826988027563,1.3040506431869194,66.55544310000005
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",13,1.6106771490173777,1.4421647438283574,67.80447249999997
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",14,1.6101877622947387,1.279312101718909,64.64006260000042
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",15,1.6102505946084373,1.4306919079866598,66.06241870000031
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",16,1.6101148570670032,1.2323935086427669,67.2812912999998
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",17,1.6105730094076074,1.4314402343935104,67.1127061999996
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",18,1.6085821804832425,1.4683311301743152,67.2397562999995
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",19,1.610434360179276,1.4145236045472904,71.89715179999985
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",20,1.6086017966814725,1.415853726434485,71.42883660000007
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",21,1.6104584893006106,1.372114623503687,76.39821669999947
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",22,1.6082219423568964,1.4113834753789782,65.57369170000038
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",23,1.6102683628304535,1.2892973143958135,68.70764419999978
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",24,1.6085075186214761,1.4318642163008162,68.47203919999993
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",25,1.6102136682924608,1.4170309789829536,66.07284729999992
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",26,1.6105117660608481,1.4416393277235329,66.5351713
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",27,1.6097583828578619,1.3956977234125234,66.98896220000006
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",28,1.6094945781573944,1.3777231371768013,71.6806030000007
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",29,1.610321381742546,1.4105146434557225,64.90737869999975
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",30,1.608898088158193,1.4341990093482877,67.84250109999994
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",31,1.6101757602802442,1.351306448350721,63.500174400000105
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",32,1.6120189372365448,1.2528699382329238,63.283599200000026
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",33,1.6078425260877551,1.4829370598478073,71.8185009000008
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",34,1.6084072725109562,1.4303712205707348,63.33014819999971
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",35,1.6113404560943025,1.4762198641085875,64.34332260000065
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",36,1.610802527426367,1.4558788354290868,67.36029880000024
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",37,1.610316915845184,1.4716944391500544,70.55261040000005
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",38,1.6089076459952085,1.446681148956784,67.1762258000008
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",39,1.6083597772077403,1.4707597025573351,65.47140599999966
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",40,1.6088669534010642,1.247616051646651,65.15959920000023
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",41,1.6079945293497053,1.455173030845192,71.85610850000012
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",42,1.6094230338120712,1.3014675455010654,65.15758849999929
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",43,1.6102294851977426,1.4148076488418722,65.69557950000035
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",44,1.6112712335047106,1.2224361834696844,64.78789330000018
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",45,1.610930937428221,1.2333837690400322,66.04324189999988
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",46,1.6088337046916705,1.2927082253728885,63.27865739999925
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",47,1.6086101009244365,1.274977261225947,67.17880760000025
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",48,1.6109836845199106,1.5241171074511073,68.97040100000049
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",49,1.609793644462555,1.2529126402873594,63.28019290000066
