Chain,Iteration,MAE before tuning,MAE after tuning,Time
"['lasso', 'knnreg', 'ridge']",22,1.382210363616889,1.2055367528885303,1.2756263999999646
"['lasso', 'knnreg', 'ridge']",23,1.382210363616889,1.3225069999846557,1.3084976000000097
"['lasso', 'knnreg', 'ridge']",24,1.382210363616889,1.319550258140656,1.3130579999999554
"['lasso', 'knnreg', 'ridge']",25,1.382210363616889,1.4329577127607724,1.315980800000034
"['lasso', 'knnreg', 'ridge']",26,1.382210363616889,1.3428640122581283,1.3232037999998738
"['lasso', 'knnreg', 'ridge']",27,1.382210363616889,1.3170483382867715,1.3128305999998702
"['lasso', 'knnreg', 'ridge']",28,1.382210363616889,1.328043359130833,1.3388128999999935
"['lasso', 'knnreg', 'ridge']",29,1.382210363616889,1.3170483382867715,1.2862076999999772
"['lasso', 'knnreg', 'ridge']",30,1.382210363616889,1.3489189527637218,1.281160600000021
"['lasso', 'knnreg', 'ridge']",31,1.382210363616889,1.442723920435205,1.3016493000000082
"['lasso', 'knnreg', 'ridge']",32,1.382210363616889,1.331444771416134,1.3131220999998732
"['lasso', 'knnreg', 'ridge']",33,1.382210363616889,1.2352769890005286,1.2815075000000888
"['lasso', 'knnreg', 'ridge']",34,1.382210363616889,1.4252631254937775,1.3256318999999621
"['lasso', 'knnreg', 'ridge']",35,1.382210363616889,1.342591652380793,1.3273406000000705
"['lasso', 'knnreg', 'ridge']",36,1.382210363616889,1.3157663297042888,1.3540811000000303
"['lasso', 'knnreg', 'ridge']",37,1.382210363616889,1.413174075022796,1.4410188000001654
"['lasso', 'knnreg', 'ridge']",38,1.382210363616889,1.3639811869057985,1.8669444000001931
"['lasso', 'knnreg', 'ridge']",39,1.382210363616889,1.3203606699278148,1.66176849999988
"['lasso', 'knnreg', 'ridge']",40,1.382210363616889,1.328043359130833,1.6463344999999663
"['lasso', 'knnreg', 'ridge']",41,1.382210363616889,1.3228910826745333,1.5668960000000425
"['lasso', 'knnreg', 'ridge']",42,1.382210363616889,1.342591652380793,1.4883649000000787
"['lasso', 'knnreg', 'ridge']",43,1.382210363616889,1.3170483382867715,1.4918643999999404
"['lasso', 'knnreg', 'ridge']",44,1.382210363616889,1.3157663297042888,1.5232574999999997
"['lasso', 'knnreg', 'ridge']",45,1.382210363616889,1.3572286338828186,1.5370405999999548
"['lasso', 'knnreg', 'ridge']",46,1.382210363616889,1.3428640122581283,1.5233736999998655
"['lasso', 'knnreg', 'ridge']",47,1.382210363616889,1.3301639566331298,1.8522155999999086
"['lasso', 'knnreg', 'ridge']",48,1.382210363616889,1.3170483382867715,2.1888718999998673
"['lasso', 'knnreg', 'ridge']",49,1.382210363616889,1.331444771416134,1.7460545000001275
"['lasso', 'knnreg', 'ridge']",50,1.382210363616889,1.3157663297042888,1.5456767000000582
"['lasso', 'knnreg', 'ridge']",51,1.382210363616889,1.3225069999846557,1.493725399999903
"['lasso', 'knnreg', 'ridge']",52,1.382210363616889,1.3296672174188815,1.5138813999999456
"['lasso', 'knnreg', 'ridge']",53,1.382210363616889,1.4655644268596302,1.4551567000000887
"['lasso', 'knnreg', 'ridge']",54,1.382210363616889,1.3225069999846557,1.4828516000000036
"['lasso', 'knnreg', 'ridge']",55,1.382210363616889,1.3657838096654489,1.561169800000016
"['lasso', 'knnreg', 'ridge']",56,1.382210363616889,1.3170483382867715,1.5880286000001433
"['lasso', 'knnreg', 'ridge']",57,1.382210363616889,1.3298015586246248,1.568556899999976
"['lasso', 'knnreg', 'ridge']",58,1.382210363616889,1.4024416231454093,1.4234995000001618
"['lasso', 'knnreg', 'ridge']",59,1.382210363616889,1.3296672174188815,1.4417559999999412
"['lasso', 'knnreg', 'ridge']",60,1.382210363616889,1.382210363616889,1.453720599999997
"['lasso', 'knnreg', 'ridge']",61,1.382210363616889,1.4024416231454093,1.4232900000001791
"['lasso', 'knnreg', 'ridge']",62,1.382210363616889,1.3202862976320138,1.4173622999999225
"['lasso', 'knnreg', 'ridge']",63,1.382210363616889,1.3228910826745333,1.4777205999998841
"['lasso', 'knnreg', 'ridge']",64,1.382210363616889,1.4226896709373733,1.4802253000000292
"['lasso', 'knnreg', 'ridge']",65,1.382210363616889,1.504472968821606,1.502532699999847
"['lasso', 'knnreg', 'ridge']",66,1.382210363616889,1.3317492207084343,1.4666141000000152
"['lasso', 'knnreg', 'ridge']",67,1.382210363616889,1.319550258140656,1.6623778000000584
"['lasso', 'knnreg', 'ridge']",68,1.382210363616889,1.2012445772319689,1.5980798000000505
"['lasso', 'knnreg', 'ridge']",69,1.382210363616889,1.3157663297042888,1.5545412000001306
"['lasso', 'knnreg', 'ridge']",70,1.382210363616889,1.3139210796220073,1.474961500000063
"['lasso', 'knnreg', 'ridge']",71,1.382210363616889,1.3428640122581283,1.5333067999999912
"['lasso', 'knnreg', 'ridge']",72,1.382210363616889,1.3296672174188815,1.511043299999983
"['lasso', 'knnreg', 'ridge']",73,1.382210363616889,1.2395560623639599,1.4700551000000814
"['lasso', 'knnreg', 'ridge']",74,1.382210363616889,1.4218256140813497,1.4373894000000291
"['lasso', 'knnreg', 'ridge']",75,1.382210363616889,1.3225069999846557,1.4033428999998705
"['lasso', 'knnreg', 'ridge']",76,1.382210363616889,1.3421117372648412,1.381763600000113
"['lasso', 'knnreg', 'ridge']",77,1.382210363616889,1.3948033171748078,1.3589982000000873
"['lasso', 'knnreg', 'ridge']",78,1.382210363616889,1.362676569736329,1.5313619999999446
"['lasso', 'knnreg', 'ridge']",79,1.382210363616889,1.3489189527637218,1.3304400000001806
"['lasso', 'knnreg', 'ridge']",80,1.382210363616889,1.3428640122581283,1.395548700000063
"['lasso', 'knnreg', 'ridge']",81,1.382210363616889,1.3380317342265504,1.3096338999998807
"['lasso', 'knnreg', 'ridge']",82,1.382210363616889,1.2288949732413088,1.316474900000003
"['lasso', 'knnreg', 'ridge']",83,1.382210363616889,1.2012445772319689,1.2967430999999578
"['lasso', 'knnreg', 'ridge']",84,1.382210363616889,1.2012445772319689,1.320619699999952
"['lasso', 'knnreg', 'ridge']",85,1.382210363616889,1.3473505842637485,1.4727348999999776
"['lasso', 'knnreg', 'ridge']",86,1.382210363616889,1.336599677981817,1.3733809000000292
"['lasso', 'knnreg', 'ridge']",87,1.382210363616889,1.3428640122581283,1.3392629999998462
"['lasso', 'knnreg', 'ridge']",88,1.382210363616889,1.3489189527637218,1.6025675999999294
"['lasso', 'knnreg', 'ridge']",89,1.382210363616889,1.3572286338828186,1.6461714999998094
"['lasso', 'knnreg', 'ridge']",90,1.382210363616889,1.3294350072677896,1.702850699999999
"['lasso', 'knnreg', 'ridge']",91,1.382210363616889,1.3298015586246248,1.6436036000000058
"['lasso', 'knnreg', 'ridge']",92,1.382210363616889,1.3489189527637218,1.5890289999999823
"['lasso', 'knnreg', 'ridge']",93,1.382210363616889,1.450530875830456,1.4275962000001527
"['lasso', 'knnreg', 'ridge']",94,1.382210363616889,1.3301639566331298,1.5244457999999668
"['lasso', 'knnreg', 'ridge']",95,1.382210363616889,1.3170483382867715,1.4194678000001204
"['lasso', 'knnreg', 'ridge']",96,1.382210363616889,1.3157663297042888,1.3979603999998744
"['lasso', 'knnreg', 'ridge']",97,1.382210363616889,1.3572286338828186,1.3869220999999925
"['lasso', 'knnreg', 'ridge']",98,1.382210363616889,1.3225201280921968,1.364135099999885
"['lasso', 'knnreg', 'ridge']",99,1.382210363616889,1.3157663297042888,1.3943512000000737
"['xgbreg', 'svr', 'ridge']",0,1.22908751518139,1.1360128190186987,7.373720699999922
"['xgbreg', 'svr', 'ridge']",1,1.2105563784054445,1.1383459213842917,7.31883350000021
"['xgbreg', 'svr', 'ridge']",2,1.2194107407498378,1.1395111599876606,7.581798299999946
"['xgbreg', 'svr', 'ridge']",3,1.217926140304945,1.1383346551775255,7.610457099999849
"['xgbreg', 'svr', 'ridge']",4,1.2258480069711322,1.1429125819077062,7.697932999999921
"['xgbreg', 'svr', 'ridge']",5,1.2377232012290555,1.144999756631381,7.5873608000001695
"['xgbreg', 'svr', 'ridge']",6,1.2106188274254757,1.139141287931616,7.2486604999999145
"['xgbreg', 'svr', 'ridge']",7,1.2159342195560503,1.1416181494239959,7.5164983999998185
"['xgbreg', 'svr', 'ridge']",8,1.2098958692779498,1.1374181747013195,7.319558299999926
"['xgbreg', 'svr', 'ridge']",9,1.2031971533250596,1.1450195947408,7.829545699999926
"['xgbreg', 'svr', 'ridge']",10,1.2163887866385668,1.143324322220809,7.041582699999935
"['xgbreg', 'svr', 'ridge']",11,1.222482436030571,1.1441990831806386,7.169018499999993
"['xgbreg', 'svr', 'ridge']",12,1.2330197054904874,1.1438512029452854,7.513120200000003
"['xgbreg', 'svr', 'ridge']",13,1.2220952758746972,1.131605355476646,7.256539699999848
"['xgbreg', 'svr', 'ridge']",14,1.221945882643053,1.141582057147299,6.781893500000024
"['xgbreg', 'svr', 'ridge']",15,1.2379534703969666,1.1370846550149674,7.089423200000056
"['xgbreg', 'svr', 'ridge']",16,1.2297002716461656,1.1397073217183835,7.655384200000299
"['xgbreg', 'svr', 'ridge']",17,1.228364822327752,1.141370955880054,7.1437331000001905
"['xgbreg', 'svr', 'ridge']",18,1.2461777915295165,1.1423100365410475,8.228506200000083
"['xgbreg', 'svr', 'ridge']",19,1.229640389849468,1.137006394193786,7.174587599999995
"['xgbreg', 'svr', 'ridge']",20,1.2279052007084639,1.1359025810748435,7.5161864000001515
"['xgbreg', 'svr', 'ridge']",21,1.207333421113284,1.1361333437905006,7.4297560999998495
"['xgbreg', 'svr', 'ridge']",22,1.2439134147127051,1.144684536345061,8.429441700000098
"['xgbreg', 'svr', 'ridge']",23,1.226724211568037,1.134982297362687,7.961277599999903
"['xgbreg', 'svr', 'ridge']",24,1.2350788433310371,1.1308033736458942,7.453293699999904
"['xgbreg', 'svr', 'ridge']",25,1.233365705238002,1.142691761909609,7.661652099999628
"['xgbreg', 'svr', 'ridge']",26,1.2358255705143046,1.1444939610016134,7.722216000000117
"['xgbreg', 'svr', 'ridge']",27,1.2344474928344709,1.1418007941178785,7.39037159999998
"['xgbreg', 'svr', 'ridge']",28,1.2277604609594814,1.1374221951507226,7.6049307000002955
"['xgbreg', 'svr', 'ridge']",29,1.2293537866045998,1.1346070560505734,8.391942100000051
"['xgbreg', 'svr', 'ridge']",30,1.2237215072944663,1.1376380486885544,7.415937199999917
"['xgbreg', 'svr', 'ridge']",31,1.2363065900317356,1.136193397714962,7.842911300000196
"['xgbreg', 'svr', 'ridge']",32,1.2244725238447163,1.146195690117341,7.649781699999949
"['xgbreg', 'svr', 'ridge']",33,1.2139633262759777,1.1405495194802908,7.392334800000299
"['xgbreg', 'svr', 'ridge']",34,1.2291562927874748,1.1383233302176095,8.090521099999933
"['xgbreg', 'svr', 'ridge']",35,1.2191145304215516,1.1391178284336316,7.3397539000002325
"['xgbreg', 'svr', 'ridge']",36,1.2451310953210024,1.1389067875451178,7.837426699999924
"['xgbreg', 'svr', 'ridge']",37,1.2220188285490232,1.1417498877646959,7.594523200000367
"['xgbreg', 'svr', 'ridge']",38,1.2333082992982651,1.1393063045905105,7.811981099999684
"['xgbreg', 'svr', 'ridge']",39,1.2115991647621351,1.1478891270464988,7.665080100000068
"['xgbreg', 'svr', 'ridge']",40,1.2317912627700958,1.1385476847130853,7.588297299999795
"['xgbreg', 'svr', 'ridge']",41,1.219809810774909,1.1437426009118654,7.914252499999748
"['xgbreg', 'svr', 'ridge']",42,1.2302053193924585,1.1431771392522792,8.271562899999935
"['xgbreg', 'svr', 'ridge']",43,1.244730008815645,1.1427560007768114,7.750966599999629
"['xgbreg', 'svr', 'ridge']",44,1.2257846025157382,1.1387683164340432,8.171195699999771
"['xgbreg', 'svr', 'ridge']",45,1.2127793375172882,1.1358088822684602,8.340677099999994
"['xgbreg', 'svr', 'ridge']",46,1.2087711167860438,1.136296496991455,7.571128400000362
"['xgbreg', 'svr', 'ridge']",47,1.235400918770775,1.1418316322838429,8.145485700000336
"['xgbreg', 'svr', 'ridge']",48,1.2239476426915785,1.1406475436728594,7.328788100000111
"['xgbreg', 'svr', 'ridge']",49,1.2223605951185448,1.139676526920604,7.863113500000054
"['xgbreg', 'svr', 'ridge']",50,1.2266896025180913,1.1335538766758104,7.472947199999908
"['xgbreg', 'svr', 'ridge']",51,1.232728343685581,1.1416752622849853,7.894565999999941
"['xgbreg', 'svr', 'ridge']",52,1.243491512301148,1.153184440999304,7.796066699999756
"['xgbreg', 'svr', 'ridge']",53,1.2637384601771928,1.1377431677110106,8.65344499999992
"['xgbreg', 'svr', 'ridge']",54,1.230907305887622,1.137390185463206,7.558416400000169
"['xgbreg', 'svr', 'ridge']",55,1.2225231188325236,1.1420442241703632,7.471530899999834
"['xgbreg', 'svr', 'ridge']",56,1.2238878616131843,1.1374409124412417,7.150582100000065
"['xgbreg', 'svr', 'ridge']",57,1.233955523493857,1.1375639588378563,6.845039199999974
"['xgbreg', 'svr', 'ridge']",58,1.2391794285470885,1.1406138878714824,7.968249100000321
"['xgbreg', 'svr', 'ridge']",59,1.2456924013563662,1.1486918818024168,7.396443900000122
"['xgbreg', 'svr', 'ridge']",60,1.2284288414560451,1.1428684977318657,7.612397599999895
"['xgbreg', 'svr', 'ridge']",61,1.232398578878976,1.1451293962693156,7.704122200000256
"['xgbreg', 'svr', 'ridge']",62,1.2322618996180208,1.136661315966978,7.541432799999711
"['xgbreg', 'svr', 'ridge']",63,1.2245382092421415,1.1409231302376788,7.250767600000017
"['xgbreg', 'svr', 'ridge']",64,1.2321390783402149,1.1635334312492474,7.401893300000211
"['xgbreg', 'svr', 'ridge']",65,1.2385156490404594,1.16712262730731,7.308813099999952
"['xgbreg', 'svr', 'ridge']",66,1.213114134276697,1.1424482969458323,6.993206900000132
"['xgbreg', 'svr', 'ridge']",67,1.2295011265239641,1.1406736857281974,8.007754200000363
"['xgbreg', 'svr', 'ridge']",68,1.2149654166277062,1.1372828816402365,7.786762600000202
"['xgbreg', 'svr', 'ridge']",69,1.2180875577189803,1.1334046337862391,8.440038500000355
"['xgbreg', 'svr', 'ridge']",70,1.2362609280648267,1.1383708716563687,8.080953500000305
"['xgbreg', 'svr', 'ridge']",71,1.2195951231368274,1.147075525033832,7.9418470999999045
"['xgbreg', 'svr', 'ridge']",72,1.2331943178972737,1.1404801795585686,8.02164670000002
"['xgbreg', 'svr', 'ridge']",73,1.2179671608649387,1.1454415041094572,8.323300500000187
"['xgbreg', 'svr', 'ridge']",74,1.2224275948032253,1.1379835431802678,8.363024700000096
"['xgbreg', 'svr', 'ridge']",75,1.2274097289805386,1.1407469294251655,8.924608599999829
"['xgbreg', 'svr', 'ridge']",76,1.2249513241051175,1.1340551252839723,8.122885300000235
"['xgbreg', 'svr', 'ridge']",77,1.2186508181093672,1.1409410233585189,8.169231100000161
"['xgbreg', 'svr', 'ridge']",78,1.2155709305040345,1.1378670222537182,7.6081702000001314
"['xgbreg', 'svr', 'ridge']",79,1.2354736971257665,1.1432049977665695,7.5851739999998244
"['xgbreg', 'svr', 'ridge']",80,1.2147842023727278,1.144135590880964,7.604713499999889
"['xgbreg', 'svr', 'ridge']",81,1.2163095644312343,1.1401451332579282,7.66463849999991
"['xgbreg', 'svr', 'ridge']",82,1.2185905424624004,1.1366205474349682,7.9365741000001435
"['xgbreg', 'svr', 'ridge']",83,1.2206300652900397,1.137399103382433,8.847303300000021
"['xgbreg', 'svr', 'ridge']",84,1.2259644539143841,1.1409081076804017,8.737634499999785
"['xgbreg', 'svr', 'ridge']",85,1.2286974764308083,1.144980539552045,9.18132629999991
"['xgbreg', 'svr', 'ridge']",86,1.2451326597687582,1.1425341611522455,7.832323999999971
"['xgbreg', 'svr', 'ridge']",87,1.2257029173980383,1.1485253681960914,8.22154219999993
"['xgbreg', 'svr', 'ridge']",88,1.224353987536115,1.1402008285733882,8.630659200000082
"['xgbreg', 'svr', 'ridge']",89,1.2262226878302536,1.156615300414866,8.212121000000025
"['xgbreg', 'svr', 'ridge']",90,1.2304729662992835,1.1403441215067038,8.291937299999972
"['xgbreg', 'svr', 'ridge']",91,1.2455381228032147,1.136264598249857,7.528756000000158
"['xgbreg', 'svr', 'ridge']",92,1.2285321346508316,1.1414867805933895,7.743496699999923
"['xgbreg', 'svr', 'ridge']",93,1.2288138405129603,1.13729454197304,8.00450899999987
"['xgbreg', 'svr', 'ridge']",94,1.2191177907762687,1.137139723707571,7.672651999999744
"['xgbreg', 'svr', 'ridge']",95,1.1957315427009259,1.142163576453005,8.050966100000096
"['xgbreg', 'svr', 'ridge']",96,1.2281780094162307,1.13855932648717,7.837618699999894
"['xgbreg', 'svr', 'ridge']",97,1.2290295064122743,1.1449743292125112,8.406877299999906
"['xgbreg', 'svr', 'ridge']",98,1.2183840951616212,1.169873865428925,8.50026439999965
"['xgbreg', 'svr', 'ridge']",99,1.227520724246883,1.1373354104008864,7.776220600000215
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",0,1.610703508126513,1.6561253460232992,15.232546100000036
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",1,1.6101466590865188,1.1739899902144906,13.519513700000061
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",2,1.6076454341181783,1.8524233376740344,13.669487300000128
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",3,1.609268073772697,1.1805602097387922,16.77767959999983
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",4,1.609660479867855,1.6294030861844393,14.08899079999992
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",5,1.6098158926703037,1.1655569890018118,12.764637400000083
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",6,1.6093599460111907,1.845035139346713,13.208776299999954
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",7,1.6113471161392698,1.159899019959153,12.55633110000008
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",8,1.6095164130804698,1.2510086283148205,16.287127800000235
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",9,1.6078858617995564,1.1966147501807805,16.386989500000254
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",10,1.6094172243718299,1.2128138417898158,15.915722199999891
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",11,1.608810699350116,1.9330034386427082,13.828999000000294
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",12,1.611343612237652,1.1731335007295303,16.376944699999967
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",13,1.6099278356892044,1.2072826849139453,12.798703000000387
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",14,1.609073350197551,1.1980555439307414,16.953491800000393
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",15,1.6108662604668795,1.278803085382157,13.463794300000245
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",16,1.6113435407507826,1.1707176289545347,16.874944299999697
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",17,1.6084617902863432,1.2944335325354976,17.532716400000027
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",18,1.608667817263102,1.1891336821176886,16.244000099999994
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",19,1.6099228045927336,1.9199189494097872,13.622007899999971
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",20,1.6096156254761502,1.181938451708766,13.26265420000027
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",21,1.6103633433737634,1.4916168862336932,13.940186600000288
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",22,1.6097756767585003,1.1970834188126995,16.045008600000074
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",23,1.6116385493729892,1.629800291849276,12.190001800000118
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",24,1.611428881558747,1.8140002474781465,12.99341480000021
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",25,1.6100983777373739,1.5351134745367838,13.385905900000125
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",26,1.6107174470984413,1.2767678570594978,17.74697100000003
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",27,1.610510489166799,1.176412524047078,16.10858250000001
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",28,1.6105932992931407,1.1981840404851192,17.427902200000062
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",29,1.6111792021914833,1.9140160022920312,14.928151299999627
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",30,1.6095470644207066,1.837450405792031,13.341388499999994
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",31,1.6094986029029763,1.2433128799094104,18.947297000000162
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",32,1.6091121949315943,1.2284100110086238,13.104750500000137
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",33,1.609888544965342,1.6450663112236985,13.507764500000121
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",34,1.6108961451133448,1.2638377736443533,13.765036499999951
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",35,1.6117525771998062,1.1560098196936215,15.417860199999723
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",36,1.6110596437116045,1.2299827987412837,16.068339599999945
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",37,1.6072209132726414,1.227527419890144,15.911038700000063
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",38,1.6104124866679987,1.1880189646434571,16.637919099999635
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",39,1.6100040057807097,1.7786276153941918,13.177511200000026
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",40,1.6090341549185285,1.2111859474391615,15.90696109999999
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",41,1.6119217954055927,1.8456859527385563,12.863800300000094
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",42,1.6104015633814617,1.245299406065424,13.513100799999847
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",43,1.6106313759787614,1.4895126405583283,13.523466499999813
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",44,1.6099585770169733,1.1656421514844837,16.52622240000028
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",45,1.6104110636651612,1.6386804858621742,13.521534599999995
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",46,1.610590094691989,1.2121736554900644,17.08820259999993
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",47,1.6105407280351531,1.592671653150593,13.737790300000142
"['xgbreg', 'ridge', 'rfr', 'svr', 'dtreg', 'ridge', 'svr', 'rfr', 'lasso', 'ridge']",48,1.6113823802984477,1.1855120338124598,17.279708000000028
