U,V,Date
-5.9568673537203995,-7.151432789896605,2013-03-01 00:00:00
-5.882926596094553,-7.022919078956887,2013-03-01 01:00:00
-5.395201983293292,-7.259620352677489,2013-03-01 02:00:00
-4.849888895802671,-7.315353339564611,2013-03-01 03:00:00
-4.21072792363309,-7.274045361048273,2013-03-01 04:00:00
-3.513978476774148,-7.163235069472702,2013-03-01 05:00:00
-2.555592502931439,-6.831459876944656,2013-03-01 06:00:00
-1.6270672196683995,-6.636722263939065,2013-03-01 07:00:00
-0.7269806893383779,-6.702290483806268,2013-03-01 08:00:00
0.2562891933207215,-6.795397356017695,2013-03-01 09:00:00
-0.19873085360756748,-7.333712441127426,2013-03-01 10:00:00
0.19727878098470902,-7.170447573658093,2013-03-01 11:00:00
0.6380794514464889,-7.419606809153462,2013-03-01 12:00:00
1.2089874165768266,-7.586805769814829,2013-03-01 13:00:00
1.6590306817418374,-7.889075263402631,2013-03-01 14:00:00
2.08063519397383,-8.153315189467456,2013-03-01 15:00:00
2.551296555015279,-8.529676771505198,2013-03-01 16:00:00
2.859857024338525,-8.93160995929115,2013-03-01 17:00:00
3.077413484276113,-9.018815691714527,2013-03-01 18:00:00
3.362511982429619,-8.936199734681853,2013-03-01 19:00:00
3.5345664376743784,-8.991932721568975,2013-03-01 20:00:00
3.59997556942032,-9.020127056111871,2013-03-01 21:00:00
3.1876136518915583,-8.596556355769744,2013-03-01 22:00:00
3.3411829177298555,-8.418210797730953,2013-03-01 23:00:00
3.4129907688857264,-8.386082369996025,2013-03-02 00:00:00
3.5239019053244967,-8.275927760619124,2013-03-02 01:00:00
3.5850452241304853,-8.425423301916346,2013-03-02 02:00:00
3.6191717276501074,-8.638520016484755,2013-03-02 03:00:00
3.3191428842067667,-8.894891756165515,2013-03-02 04:00:00
2.77311882789282,-9.148640767051589,2013-03-02 05:00:00
1.9768337457683143,-9.083072547184386,2013-03-02 06:00:00
1.4478729412141782,-8.691630274577188,2013-03-02 07:00:00
1.3362508359520824,-7.855635471270357,2013-03-02 08:00:00
1.354736025358544,-7.001281566400712,2013-03-02 09:00:00
1.4265438765144147,-6.423625549370659,2013-03-02 10:00:00
0.13542449335539472,-7.091110027618779,2013-03-02 11:00:00
-0.40277890590197213,-6.253803859914603,2013-03-02 12:00:00
-0.7639510681513015,-5.034890652583312,2013-03-02 13:00:00
-1.1229903239306545,-4.020550291237692,2013-03-02 14:00:00
-1.1542729521569743,-3.3406078512148025,2013-03-02 15:00:00
-2.517200186471865,-4.1267708074225595,2013-03-02 16:00:00
-3.114413998065244,-3.367490821360356,2013-03-02 17:00:00
-4.515733548839709,-3.1137418104742824,2013-03-02 18:00:00
-5.980329324890139,-2.8835973587404022,2013-03-02 19:00:00
-7.451323820350498,-3.3314283004333944,2013-03-02 20:00:00
-8.807852335255461,-3.26192598737416,2013-03-02 21:00:00
-9.918385637289816,-2.9976860613093343,2013-03-02 22:00:00
-11.210215989272161,-2.9249053372567397,2013-03-02 23:00:00
-12.19846265369454,-2.2325049354590827,2013-03-03 00:00:00
-13.277713327502575,-1.8240149256864118,2013-03-03 01:00:00
-14.129453977846465,-1.135548617080787,2013-03-03 02:00:00
-14.904409995271207,-1.2634066458218314,2013-03-03 03:00:00
-15.958776760262854,-1.5119101991185286,2013-03-03 04:00:00
-16.666190739471677,-1.9020411073283827,2013-03-03 05:00:00
-17.75326207033629,-2.795080261919679,2013-03-03 06:00:00
-18.46636380013172,-3.5268215956376574,2013-03-03 07:00:00
-18.824692087087747,-4.804746200849431,2013-03-03 08:00:00
-19.27900116519271,-6.528534701158183,2013-03-03 09:00:00
-19.28824375989594,-7.777609289628387,2013-03-03 10:00:00
-19.531395097473247,-8.236586828698803,2013-03-03 11:00:00
-18.946978724699726,-8.93882246347654,2013-03-03 12:00:00
-18.691029948302564,-8.52049722072379,2013-03-03 13:00:00
-18.878014748837156,-6.228232254166395,2013-03-03 14:00:00
-12.493514715374602,0.06566117088636059,2013-03-03 15:00:00
-2.8883259122477507,8.075474909863802,2013-03-03 16:00:00
1.3774870277049587,11.818764582082386,2013-03-03 17:00:00
0.33662867035649746,10.67394346320103,2013-03-03 18:00:00
-1.6085820302619378,8.127929485757564,2013-03-03 19:00:00
-3.5402843232371897,5.578637097320735,2013-03-03 20:00:00
-4.8058088287564935,3.32833579147835,2013-03-03 21:00:00
-4.699163505257675,3.2693243935978686,2013-03-03 22:00:00
-4.387048191817803,3.426688121279154,2013-03-03 23:00:00
-3.9974372766354547,3.384068778365472,2013-03-04 00:00:00
-3.565879200876906,3.075898144989621,2013-03-04 01:00:00
-3.4030673403353773,2.716584300117352,2013-03-04 02:00:00
-3.130055312178404,2.494963716966208,2013-03-04 03:00:00
-2.825760655795111,2.028773673710399,2013-03-04 04:00:00
-2.3735844841601237,1.2649039122574917,2013-03-04 05:00:00
-1.900079247825373,0.1869623776406848,2013-03-04 06:00:00
-1.4116436662007876,-0.48117778280610723,2013-03-04 07:00:00
-0.9573345880958242,-1.0778485835976488,2013-03-04 08:00:00
-0.42837378354168837,-1.3925760389602202,2013-03-04 09:00:00
-0.4276628147183629,-1.9479388612354243,2013-03-04 10:00:00
1.321320490662248,-2.777376842555534,2013-03-04 11:00:00
4.6450997397087335,-5.881376371068894,2013-03-04 12:00:00
5.897115837584854,-9.49943074334112,2013-03-04 13:00:00
6.26042090630416,-11.07044529135929,2013-03-04 14:00:00
7.159796467810856,-11.833003688414854,2013-03-04 15:00:00
7.594198418862707,-12.666375762926997,2013-03-04 16:00:00
7.94683895523213,-12.781775829893272,2013-03-04 17:00:00
8.649987121501,-13.04667143815677,2013-03-04 18:00:00
9.031066410803444,-12.838164498979067,2013-03-04 19:00:00
8.925843024951277,-12.627034831006675,2013-03-04 20:00:00
8.539075985062231,-12.182482300307043,2013-03-04 21:00:00
8.159418633406439,-11.940535568997065,2013-03-04 22:00:00
7.278528261306207,-11.74120818060077,2013-03-04 23:00:00
7.0552840507820145,-11.256003353583473,2013-03-05 00:00:00
7.083722803715032,-10.754406471599374,2013-03-05 01:00:00
7.169039062514087,-10.454104024607588,2013-03-05 02:00:00
7.422143963617947,-10.198387967125498,2013-03-05 03:00:00
7.541586725936623,-9.9007082489284,2013-03-05 04:00:00
7.429253651851202,-9.828583207074477,2013-03-05 05:00:00
7.163351311927483,-9.833828664663853,2013-03-05 06:00:00
7.01689173432244,-9.64171378045295,2013-03-05 07:00:00
6.994851700799351,-9.207652164932071,2013-03-05 08:00:00
6.947927758459871,-8.47853356000878,2013-03-05 09:00:00
6.0798348251794945,-7.224869196147871,2013-03-05 10:00:00
6.095476139292654,-6.144960614935048,2013-03-05 11:00:00
6.329384882166728,-5.070297491311601,2013-03-05 12:00:00
6.362089448039699,-4.336589110997607,2013-03-05 13:00:00
6.354268790983119,-3.65402394218003,2013-03-05 14:00:00
6.525612277404553,-3.0153894806734787,2013-03-05 15:00:00
6.688424137946082,-2.710497258290988,2013-03-05 16:00:00
6.731793236168934,-2.795080261919679,2013-03-05 17:00:00
6.675626699126223,-2.905234871296579,2013-03-05 18:00:00
6.6002640038537255,-3.1406247806198353,2013-03-05 19:00:00
6.335783601576657,-3.2370100638246226,2013-03-05 20:00:00
6.076279981062868,-3.0560417769911443,2013-03-05 21:00:00
5.947594624040961,-2.2666004097900276,2013-03-05 22:00:00
6.320142287463497,-1.9735104669836332,2013-03-05 23:00:00
6.404747577439227,-1.99842639053317,2013-03-06 00:00:00
6.619460162083513,-2.1721821731812563,2013-03-06 01:00:00
6.578934939153962,-2.4810084887557795,2013-03-06 02:00:00
6.472289615655144,-2.743281368224589,2013-03-06 03:00:00
6.136001362222205,-2.76950865617147,2013-03-06 04:00:00
5.6944897229371,-2.381344794557632,2013-03-06 05:00:00
5.329051747747818,-1.6220648084954286,2013-03-06 06:00:00
5.080923628407236,-0.6582119764475536,2013-03-06 07:00:00
4.747479250267599,0.33973632993126657,2013-03-06 08:00:00
4.150976407497545,1.154749302880592,2013-03-06 09:00:00
3.5928658811870653,1.8976372339759946,2013-03-06 10:00:00
2.5342333032554683,2.3874318363839966,2013-03-06 11:00:00
1.817576729343413,3.3630869480079677,2013-03-06 12:00:00
1.7834502258237914,4.48168077894244,2013-03-06 13:00:00
2.1410675439564937,4.8823026023310465,2013-03-06 14:00:00
2.9992069137103137,4.875745780344326,2013-03-06 15:00:00
4.094098901631509,4.21940789947363,2013-03-06 16:00:00
4.574002857376189,3.4607835956100996,2013-03-06 17:00:00
4.429676186241122,2.4890625771781605,2013-03-06 18:00:00
3.8040236217147245,1.5835654608120953,2013-03-06 19:00:00
3.3262525724400214,1.4524290210776907,2013-03-06 20:00:00
2.8861628708015665,1.0629537950665084,2013-03-06 21:00:00
2.08063519397383,0.29711698701758493,2013-03-06 22:00:00
2.0436648151609065,0.5692250994664749,2013-03-06 23:00:00
1.825397386399993,0.7016729035982237,2013-03-07 00:00:00
2.042242877514256,1.0137776301661066,2013-03-07 01:00:00
2.4396744497531833,0.8341207077299724,2013-03-07 02:00:00
2.8712325255117324,0.027631603363383217,2013-03-07 03:00:00
3.220318217764529,-1.3506123782452106,2013-03-07 04:00:00
3.383841047129383,-2.915725786475331,2013-03-07 05:00:00
2.429720886226627,-5.063084987126208,2013-03-07 06:00:00
0.893317259020326,-6.870145126666307,2013-03-07 07:00:00
-0.12763397127502235,-8.1054503889644,2013-03-07 08:00:00
-0.2911568006398762,-8.483779017598156,2013-03-07 09:00:00
