U,V,Date
4.124673108056404,10.875294325100064,2015-10-01 00:00:00
3.474315463527957,10.724140618482773,2015-10-01 01:00:00
2.3260978290501457,10.148431680131651,2015-10-01 02:00:00
2.1755224138144955,9.934648549258586,2015-10-01 03:00:00
2.5266514672150757,9.603435247905953,2015-10-01 04:00:00
3.116138199201452,9.274028564560698,2015-10-01 05:00:00
2.8021724397739263,8.47791222930946,2015-10-01 06:00:00
2.1761631602623073,7.78115988446401,2015-10-01 07:00:00
1.4117526480234517,6.9772148711808,2015-10-01 08:00:00
0.5736562942862995,6.097391901587715,2015-10-01 09:00:00
1.14007615415147,4.74724604407389,2015-10-01 10:00:00
0.27891292829311176,3.863207632463589,2015-10-01 11:00:00
-0.1760170496528961,3.508508297015042,2015-10-01 12:00:00
0.05208868576791881,3.3627744444198835,2015-10-01 13:00:00
0.7312799204478742,2.3697367463644428,2015-10-01 14:00:00
1.1535318295555066,0.9009563063661293,2015-10-01 15:00:00
1.2643809650268576,-0.07762844763028708,2015-10-01 16:00:00
1.6334509189661541,-1.144135277985766,2015-10-01 17:00:00
2.6682564321813684,-2.2714649145896377,2015-10-01 18:00:00
3.9542345529386047,-3.9534262794585553,2015-10-01 19:00:00
4.272044791052998,-5.464963345631483,2015-10-01 20:00:00
4.241288961558057,-5.715481042654565,2015-10-01 21:00:00
5.363876738123417,-7.207145310746333,2015-10-01 22:00:00
3.7869997300598603,-10.006198810177313,2015-10-01 23:00:00
2.56381476118813,-10.714393069069489,2015-10-02 00:00:00
2.8681693238984876,-9.613560496573827,2015-10-02 01:00:00
3.9407788775345676,-8.869233877534091,2015-10-02 02:00:00
5.372847188392774,-9.503959004126228,2015-10-02 03:00:00
5.835466123712518,-9.361236181543367,2015-10-02 04:00:00
5.536878279032462,-8.675323544742186,2015-10-02 05:00:00
4.970458419167292,-8.485026447965037,2015-10-02 06:00:00
3.8171148131069907,-7.988206495936089,2015-10-02 07:00:00
3.8773449792012507,-7.633507160487541,2015-10-02 08:00:00
4.671229828039425,-6.682021676601795,2015-10-02 09:00:00
5.548411715093065,-3.8649019970970335,2015-10-02 10:00:00
5.752809831944862,-3.2759445266918057,2015-10-02 11:00:00
6.184672937769664,-1.61024272388929,2015-10-02 12:00:00
5.389506596035868,-1.424161069129356,2015-10-02 13:00:00
4.361749293746578,-0.9140925850463009,2015-10-02 14:00:00
3.2981101903798553,0.2505738237100495,2015-10-02 15:00:00
1.918583088242173,1.7657241258977319,2015-10-02 16:00:00
0.6787387117273491,3.508508297015042,2015-10-02 17:00:00
-0.6943809259322202,4.911046076742829,2015-10-02 18:00:00
-2.318673171133811,5.929376426901561,2015-10-02 19:00:00
-3.953217359500382,6.666476573911785,2015-10-02 20:00:00
-5.496775552277752,7.324687734599836,2015-10-02 21:00:00
-6.761609040257215,8.024451109457582,2015-10-02 22:00:00
-7.172327513304245,7.574603225620459,2015-10-02 23:00:00
-7.642635405997723,8.48634311334389,2015-10-03 00:00:00
-7.872663380761972,8.989787331399894,2015-10-03 01:00:00
-6.363064749718601,10.836150934940209,2015-10-03 02:00:00
1.2457993180403308,10.714505322443424,2015-10-03 03:00:00
6.706240546288045,9.405309473096834,2015-10-03 04:00:00
7.347627740547134,10.027388273637325,2015-10-03 05:00:00
8.224168881152963,9.7064124743265,2015-10-03 06:00:00
8.545182851506414,9.863588240968385,2015-10-03 07:00:00
8.205587234166437,10.234547138483334,2015-10-03 08:00:00
7.005469137415911,11.225778218531397,2015-10-03 09:00:00
5.755372817736108,13.186560962538985,2015-10-03 10:00:00
6.597954396607939,13.211853614642278,2015-10-03 11:00:00
7.23037114059767,12.92941899948885,2015-10-03 12:00:00
7.982607470328112,12.60482996416327,2015-10-03 13:00:00
8.8738857792336,11.812326864926789,2015-10-03 14:00:00
9.164143920092108,11.252275282639609,2015-10-03 15:00:00
9.248081704755386,10.828322256908237,2015-10-03 16:00:00
9.278837534250327,10.388109669110465,2015-10-03 17:00:00
9.2544891692335,10.210458898384962,2015-10-03 18:00:00
9.273711562667838,10.40196040716703,2015-10-03 19:00:00
8.661157958560254,10.141807414104598,2015-10-03 20:00:00
8.686787816472707,9.914775751177428,2015-10-03 21:00:00
6.6665142665237465,9.395674177057483,2015-10-03 22:00:00
7.498203155782786,10.275497146650569,2015-10-03 23:00:00
8.525319711624265,10.255022142566952,2015-10-04 00:00:00
9.176318102600524,9.647998492087945,2015-10-04 01:00:00
9.404423838021339,9.267404298533645,2015-10-04 02:00:00
9.516554466388312,9.066267493712228,2015-10-04 03:00:00
9.633811066337776,9.021704249530238,2015-10-04 04:00:00
9.650470473980869,8.831407152753089,2015-10-04 05:00:00
9.289730223863119,8.506215911425048,2015-10-04 06:00:00
8.747017982566966,8.223781296271621,2015-10-04 07:00:00
8.409985351018234,8.203306292188003,2015-10-04 08:00:00
8.038352411287693,8.053959203578088,2015-10-04 09:00:00
6.769674444621362,8.120201863848616,2015-10-04 10:00:00
6.074464548746125,7.735392228277101,2015-10-04 11:00:00
5.602234416709212,7.440311287072028,2015-10-04 12:00:00
4.726974768999006,6.489428009188741,2015-10-04 13:00:00
4.065083688409955,5.701742557971933,2015-10-04 14:00:00
3.8709375147231384,4.931521080826446,2015-10-04 15:00:00
4.231037018393077,4.240790796005591,2015-10-04 16:00:00
4.901898549251485,3.206803089782916,2015-10-04 17:00:00
5.5798082910358175,1.9108557724904311,2015-10-04 18:00:00
5.772672971827013,0.6552562573627214,2015-10-04 19:00:00
5.78164342209637,-0.40402410096324565,2015-10-04 20:00:00
5.793817604604785,-1.7975287906541426,2015-10-04 21:00:00
5.23508670211335,-4.141314552225868,2015-10-04 22:00:00
4.749400894672401,-4.856735283147556,2015-10-04 23:00:00
4.6513666881572755,-5.2427493307239885,2015-10-05 00:00:00
4.446327824857666,-5.478814083688047,2015-10-05 01:00:00
4.185544020598476,-5.66549794445044,2015-10-05 02:00:00
3.7581661399083535,-5.979849477734212,2015-10-05 03:00:00
3.2052019554472198,-5.958772267648135,2015-10-05 04:00:00
2.483721455211721,-5.789552380957063,2015-10-05 05:00:00
1.8615566543869693,-5.530603799899549,2015-10-05 06:00:00
1.4136748873668856,-5.226489768657586,2015-10-05 07:00:00
0.9760450635117826,-4.651985242311382,2015-10-05 08:00:00
0.698601851609499,-3.8956145032224594,2015-10-05 09:00:00
0.5890342090337701,-2.3407186048724613,2015-10-05 10:00:00
0.8235474089326984,-1.6054250758696154,2015-10-05 11:00:00
1.0804867345050209,-1.14052204197101,2015-10-05 12:00:00
1.0330714973669863,-0.7930491785519749,2015-10-05 13:00:00
0.7857433685118327,-0.4413608731157243,2015-10-05 14:00:00
0.526241057148265,-0.10412551173849774,2015-10-05 15:00:00
0.09886317645814247,0.1638561593559055,2015-10-05 16:00:00
-0.16063913490542547,0.26382235576415486,2015-10-05 17:00:00
-0.1375722627842193,0.2307010256288915,2015-10-05 18:00:00
-0.08695329340712843,0.17891130941738884,2015-10-05 19:00:00
0.03478853167701468,0.5576988849643094,2015-10-05 20:00:00
0.23085694470726548,1.1629159174359394,2015-10-05 21:00:00
1.683429141895434,0.05726569692060356,2015-10-05 22:00:00
2.135155387602385,0.8094209939923107,2015-10-05 23:00:00
2.5381849032756794,1.5435101109902378,2015-10-06 00:00:00
3.0232299642688165,2.264952901936519,2015-10-06 01:00:00
3.5114787575010107,3.0020530489467427,2015-10-06 02:00:00
4.028561140884713,3.5982369913814827,2015-10-06 03:00:00
4.275889269739866,3.9113841126603357,2015-10-06 04:00:00
4.213096117854361,3.6813414197208707,2015-10-06 05:00:00
4.090072799874595,3.204394265773079,2015-10-06 06:00:00
3.8920821475009104,2.4570566167210464,2015-10-06 07:00:00
4.019590690615355,1.9590322526871777,2015-10-06 08:00:00
4.417494234706159,1.3026277100065047,2015-10-06 09:00:00
4.479646640143852,1.104501935197384,2015-10-06 10:00:00
4.494383808443512,0.5679363870061181,2015-10-06 11:00:00
4.2541038905142825,0.19155763546903484,2015-10-06 12:00:00
