32583;2009; 1;12; 9; 1;12; 9;21;310; 4
32583;2009; 1;12;12; 1;13;12; 0;330; 4
32583;2009; 1;12;15; 1;13;15; 3;320; 5
32583;2009; 1;12;18; 1;13;18; 6;295; 6
32583;2009; 1;12;21; 1;13;21; 9;285; 4
32583;2009; 1;13; 0; 1;13; 0;12;305; 6
32583;2009; 1;13; 3; 1;13; 3;15;300; 4
32583;2009; 1;13; 6; 1;13; 6;18;330; 3
32583;2009; 1;13; 9; 1;13; 9;21;  0; 0
32583;2009; 1;13;12; 1;14;12; 0;335; 3
32583;2009; 1;13;15; 1;14;15; 3;320; 5
32583;2009; 1;13;18; 1;14;18; 6;340; 4
32583;2009; 1;13;21; 1;14;21; 9;325; 4
32583;2009; 1;14; 0; 1;14; 0;12;310; 6
32583;2009; 1;14; 3; 1;14; 3;15;300; 6
32583;2009; 1;14; 6; 1;14; 6;18;345; 5
32583;2009; 1;14; 9; 1;14; 9;21;355; 5
32583;2009; 1;14;12; 1;15;12; 0;340; 5
32583;2009; 1;14;15; 1;15;15; 3;340; 5
32583;2009; 1;14;18; 1;15;18; 6;315; 5
32583;2009; 1;14;21; 1;15;21; 9;290; 4
32583;2009; 1;15; 0; 1;15; 0;12;290; 3
32583;2009; 1;15; 3; 1;15; 3;15;310; 3
32583;2009; 1;15; 6; 1;15; 6;18;340; 3
32583;2009; 1;15; 9; 1;15; 9;21;310; 1
32583;2009; 1;15;12; 1;16;12; 0;295; 3
32583;2009; 1;15;15; 1;16;15; 3;345; 4
32583;2009; 1;15;18; 1;16;18; 6;320; 1
32583;2009; 1;15;21; 1;16;21; 9;310; 4
32583;2009; 1;16; 0; 1;16; 0;12;295; 3
32583;2009; 1;16; 3; 1;16; 3;15;  0; 0
32583;2009; 1;16; 6; 1;16; 6;18;  0; 0
32583;2009; 1;16; 9; 1;16; 9;21;  0; 0
32583;2009; 1;16;12; 1;17;12; 0; 40; 8
32583;2009; 1;16;15; 1;17;15; 3;340; 4
32583;2009; 1;16;18; 1;17;18; 6;340; 3
32583;2009; 1;16;21; 1;17;21; 9;360; 2
32583;2009; 1;17; 0; 1;17; 0;12;295; 4
32583;2009; 1;17; 3; 1;17; 3;15;330; 4
32583;2009; 1;17; 6; 1;17; 6;18;330; 3
32583;2009; 1;17; 9; 1;17; 9;21;355; 2
32583;2009; 1;17;12; 1;18;12; 0;340; 2
32583;2009; 1;17;15; 1;18;15; 3;300; 7
32583;2009; 1;17;18; 1;18;18; 6;295; 6
32583;2009; 1;17;21; 1;18;21; 9;325; 4
32583;2009; 1;18; 0; 1;18; 0;12;355; 5
32583;2009; 1;18; 3; 1;18; 3;15;305; 5
32583;2009; 1;18; 6; 1;18; 6;18;355; 3
32583;2009; 1;18; 9; 1;18; 9;21;355; 5
32583;2009; 1;18;12; 1;19;12; 0;320; 4
32583;2009; 1;18;15; 1;19;15; 3;335; 5
32583;2009; 1;18;18; 1;19;18; 6;350; 6
32583;2009; 1;18;21; 1;19;21; 9;330; 7
32583;2009; 1;19; 0; 1;19; 0;12;355; 3
32583;2009; 1;19; 3; 1;19; 3;15;320; 5
32583;2009; 1;19; 6; 1;19; 6;18;355; 3
32583;2009; 1;19; 9; 1;19; 9;21;355; 2
32583;2009; 1;19;12; 1;20;12; 0;310; 3
32583;2009; 1;19;15; 1;20;15; 3;310; 5
32583;2009; 1;19;18; 1;20;18; 6;335; 4
32583;2009; 1;19;21; 1;20;21; 9;325; 3
32583;2009; 1;20; 0; 1;20; 0;12;315; 7
32583;2009; 1;20; 3; 1;20; 3;15;300; 5
32583;2009; 1;20; 6; 1;20; 6;18;320; 3
32583;2009; 1;20; 9; 1;20; 9;21;350; 2
32583;2009; 1;20;12; 1;21;12; 0;340; 3
32583;2009; 1;20;15; 1;21;15; 3;295; 6
32583;2009; 1;20;18; 1;21;18; 6;305; 7
32583;2009; 1;20;21; 1;21;21; 9;315; 5
32583;2009; 1;21; 0; 1;21; 0;12;320; 5
32583;2009; 1;21; 3; 1;21; 3;15;330; 5
32583;2009; 1;21; 6; 1;21; 6;18;340; 3
32583;2009; 1;21; 9; 1;21; 9;21;350; 4
32583;2009; 1;21;12; 1;22;12; 0;345; 4
32583;2009; 1;21;15; 1;22;15; 3;330; 5
32583;2009; 1;21;18; 1;22;18; 6;335; 4
32583;2009; 1;21;21; 1;22;21; 9;310; 5
32583;2009; 1;22; 0; 1;22; 0;12;305; 6
32583;2009; 1;22; 3; 1;22; 3;15;335; 6
32583;2009; 1;22; 6; 1;22; 6;18;320; 6
32583;2009; 1;22; 9; 1;22; 9;21;330; 7
32583;2009; 1;22;12; 1;23;12; 0;350; 6
32583;2009; 1;22;15; 1;23;15; 3;350; 5
32583;2009; 1;22;18; 1;23;18; 6;360; 5
32583;2009; 1;22;21; 1;23;21; 9;360; 3
32583;2009; 1;23; 0; 1;23; 0;12;325; 3
32583;2009; 1;23; 3; 1;23; 3;15;  0; 0
32583;2009; 1;23; 6; 1;23; 6;18;  0; 0
32583;2009; 1;23; 9; 1;23; 9;21;  0; 0
32583;2009; 1;23;12; 1;24;12; 0;340; 1
32583;2009; 1;23;15; 1;24;15; 3;290; 2
32583;2009; 1;23;18; 1;24;18; 6;320; 5
32583;2009; 1;23;21; 1;24;21; 9;280; 3
32583;2009; 1;24; 0; 1;24; 0;12;  0; 0
32583;2009; 1;24; 3; 1;24; 3;15;315; 3
32583;2009; 1;24; 6; 1;24; 6;18;  0; 0
32583;2009; 1;24; 9; 1;24; 9;21; 85; 4
32583;2009; 1;24;12; 1;25;12; 0; 90; 5
32583;2009; 1;24;15; 1;25;15; 3; 80; 6
32583;2009; 1;24;18; 1;25;18; 6; 90; 6
32583;2009; 1;24;21; 1;25;21; 9;100; 9
32583;2009; 1;25; 0; 1;25; 0;12; 80;10
32583;2009; 1;25; 3; 1;25; 3;15; 50; 9
32583;2009; 1;25; 6; 1;25; 6;18; 50; 9
32583;2009; 1;25; 9; 1;25; 9;21;315; 9
32583;2009; 1;25;12; 1;26;12; 0;330; 8
32583;2009; 1;25;15; 1;26;15; 3;355; 6
32583;2009; 1;25;18; 1;26;18; 6;350; 5
32583;2009; 1;25;21; 1;26;21; 9;355; 5
32583;2009; 1;26; 0; 1;26; 0;12;305; 4
32583;2009; 1;26; 3; 1;26; 3;15;300; 3
32583;2009; 1;26; 6; 1;26; 6;18;315; 2
32583;2009; 1;26; 9; 1;26; 9;21;305; 2
32583;2009; 1;26;12; 1;27;12; 0;345; 5
32583;2009; 1;26;15; 1;27;15; 3;335; 5
32583;2009; 1;26;18; 1;27;18; 6;345; 5
32583;2009; 1;26;21; 1;27;21; 9;355; 5
32583;2009; 1;27; 0; 1;27; 0;12;305; 4
32583;2009; 1;27; 3; 1;27; 3;15;305; 2
32583;2009; 1;27; 6; 1;27; 6;18;360; 3
32583;2009; 1;27; 9; 1;27; 9;21;300; 3
32583;2009; 1;27;12; 1;28;12; 0;285; 2
32583;2009; 1;27;15; 1;28;15; 3;300; 4
32583;2009; 1;27;18; 1;28;18; 6;300; 2
32583;2009; 1;27;21; 1;28;21; 9; 70; 5
32583;2009; 1;28; 0; 1;28; 0;12; 80; 6
32583;2009; 1;28; 3; 1;28; 3;15;120; 9
32583;2009; 1;28; 6; 1;28; 6;18;310; 5
32583;2009; 1;28; 9; 1;28; 9;21;295;13
32583;2009; 1;28;12; 1;29;12; 0;300;12
32583;2009; 1;28;15; 1;29;15; 3;295;12
32583;2009; 1;28;18; 1;29;18; 6;300;11
32583;2009; 1;28;21; 1;29;21; 9;330; 7
32583;2009; 1;29; 0; 1;29; 0;12;335; 8
32583;2009; 1;29; 3; 1;29; 3;15;330; 7
32583;2009; 1;29; 6; 1;29; 6;18;345; 6
32583;2009; 1;29; 9; 1;29; 9;21;360; 4
32583;2009; 1;29;12; 1;30;12; 0;350; 3
32583;2009; 1;29;15; 1;30;15; 3;350; 4
32583;2009; 1;29;18; 1;30;18; 6;360; 4
32583;2009; 1;29;21; 1;30;21; 9;325; 1
32583;2009; 1;30; 0; 1;30; 0;12;300; 4
32583;2009; 1;30; 3; 1;30; 3;15;290; 3
32583;2009; 1;30; 6; 1;30; 6;18;  0; 0
32583;2009; 1;30; 9; 1;30; 9;21;315; 3
32583;2009; 1;30;12; 1;31;12; 0;  0; 0
32583;2009; 1;30;15; 1;31;15; 3;295; 3
32583;2009; 1;30;18; 1;31;18; 6;115; 2
32583;2009; 1;30;21; 1;31;21; 9;320; 2
32583;2009; 1;31; 0; 1;31; 0;12;  0; 0
32583;2009; 1;31; 3; 1;31; 3;15;325; 2
32583;2009; 1;31; 6; 1;31; 6;18;320; 4
32583;2009; 1;31; 9; 1;31; 9;21;300; 4
32583;2009; 1;31;12; 2; 1;12; 0;315; 6
32583;2009; 1;31;15; 2; 1;15; 3;305; 7
32583;2009; 1;31;18; 2; 1;18; 6;335; 6
32583;2009; 1;31;21; 2; 1;21; 9;340; 4
32583;2009; 2; 1; 0; 2; 1; 0;12;320; 2
32583;2009; 2; 1; 3; 2; 1; 3;15;315; 4
32583;2009; 2; 1; 6; 2; 1; 6;18;  0; 0
32583;2009; 2; 1; 9; 2; 1; 9;21;  0; 0
32583;2009; 2; 1;12; 2; 2;12; 0; 50; 5
32583;2009; 2; 1;15; 2; 2;15; 3; 60; 7
32583;2009; 2; 1;18; 2; 2;18; 6; 30; 5
32583;2009; 2; 1;21; 2; 2;21; 9; 40; 8
