U,V,Date
0.36211762209922194,1.396685300046455,2019-08-01 00:00:00
0.18303893734570442,1.8833565534942949,2019-08-01 01:00:00
-0.11141930268524725,2.3684811821960077,2019-08-01 02:00:00
-0.8894300538962794,2.6009904356970415,2019-08-01 03:00:00
-0.7155594740684792,2.5355166547776813,2019-08-01 04:00:00
-0.3678183144128788,2.3339398961991797,2019-08-01 05:00:00
-0.5204558510819846,1.963265498710836,2019-08-01 06:00:00
-0.793681047954242,1.5327882777055972,2019-08-01 07:00:00
-1.1069685904089417,0.8254652271436944,2019-08-01 08:00:00
-1.5396419226993197,0.42849820897119795,2019-08-01 09:00:00
-1.882575600885027,-0.17004556777979918,2019-08-01 10:00:00
-1.6786582618703951,0.09855159646418876,2019-08-01 11:00:00
-1.7159162432620665,0.3820994665874,2019-08-01 12:00:00
-1.5584712251230677,0.41354750309197463,2019-08-01 13:00:00
-1.2920566269998255,0.39344138139232854,2019-08-01 14:00:00
-0.8605851650769207,0.3707575517824715,2019-08-01 15:00:00
-0.44233427719622176,0.20062882970854456,2019-08-01 16:00:00
0.16781524602437647,-0.27934038317274634,2019-08-01 17:00:00
0.41219555407727526,-0.2442835555938765,2019-08-01 18:00:00
0.4109936837098016,0.12587530031242533,2019-08-01 19:00:00
0.29401163460907,0.5223267769028794,2019-08-01 20:00:00
0.4025805911374887,0.9316667930443883,2019-08-01 21:00:00
0.29401163460907,0.7950482738032045,2019-08-01 22:00:00
-0.1887396296593613,1.5235085292288373,2019-08-01 23:00:00
-0.893035664998699,2.1715442978558865,2019-08-02 00:00:00
-1.290454133176528,2.823704399139273,2019-08-02 01:00:00
-1.2075250778208722,2.93299921453222,2019-08-02 02:00:00
-1.1979101148810858,2.9252660908015864,2019-08-02 03:00:00
-1.2720254542086045,2.7474042449970266,2019-08-02 04:00:00
-1.3325195960380924,2.535001113195639,2019-08-02 05:00:00
-1.5023839413076483,1.5812491864175637,2019-08-02 06:00:00
-2.016784458586209,0.983220951248609,2019-08-02 07:00:00
-2.2779909517837336,0.8306206429641163,2019-08-02 08:00:00
-2.114937205263193,0.7620536125525037,2019-08-02 09:00:00
-1.930650415583958,0.5553214381535803,2019-08-02 10:00:00
-1.6405990335670748,0.23156132463107681,2019-08-02 11:00:00
-1.6566239718000517,-0.1947915637178248,2019-08-02 12:00:00
