U,V,Date
-0.8224208571965321,1.5207468686567975,2014-05-01 00:00:00
-0.5885942651142311,1.8453666423959256,2014-05-01 01:00:00
0.18303348875736258,2.1312386977842293,2014-05-01 02:00:00
0.5300321514074975,1.8346033872984742,2014-05-01 03:00:00
0.6179509500304428,1.8242706624049214,2014-05-01 04:00:00
0.5782004293764516,1.7127633395953268,2014-05-01 05:00:00
0.461287133335301,1.553036633949151,2014-05-01 06:00:00
0.9396963407356895,0.7345987163389619,2014-05-01 07:00:00
1.6322907064834657,-0.6142524124736226,2014-05-01 08:00:00
2.5362643114736416,-1.3642360276640222,2014-05-01 09:00:00
3.059100571369667,-1.505449934542582,2014-05-01 10:00:00
3.3775723897857617,-1.5868201430793132,2014-05-01 11:00:00
3.5576188656891334,-1.8124179699218903,2014-05-01 12:00:00
3.4388349569113243,-2.4599353965845547,2014-05-01 13:00:00
3.5318979405600803,-3.378686851702989,2014-05-01 14:00:00
3.66190552575784,-4.111018728533568,2014-05-01 15:00:00
3.641796438838762,-4.357282005163252,2014-05-01 16:00:00
3.4902768071694306,-4.027065338773449,2014-05-01 17:00:00
3.2760916488220424,-3.4936384161437677,2014-05-01 18:00:00
2.9959673915074463,-3.1126191856939953,2014-05-01 19:00:00
2.7476435507160417,-2.704907082602544,2014-05-01 20:00:00
2.5909797340209,-2.1800907640508234,2014-05-01 21:00:00
2.3716503906477016,-1.7641985870853087,2014-05-01 22:00:00
1.5588691565696227,-0.7274818560988092,2014-05-01 23:00:00
0.45380468238866767,0.413423184231018,2014-05-02 00:00:00
-0.6947515379195961,1.2396106455113722,2014-05-02 01:00:00
-1.891943689380978,1.1909607324708928,2014-05-02 02:00:00
-2.852970982839236,0.8400786162939836,2014-05-02 03:00:00
-3.4155577633892524,0.8013308979431591,2014-05-02 04:00:00
-3.419298988862569,0.987750476231014,2014-05-02 05:00:00
-3.079782777159068,1.0398446309026776,2014-05-02 06:00:00
-2.754763814164669,0.7608610587767427,2014-05-02 07:00:00
-2.3862531050429627,0.3273171434514084,2014-05-02 08:00:00
-2.0780696566784895,-0.11139313432070252,2014-05-02 09:00:00
-1.4888266446310907,-0.16219569838067222,2014-05-02 10:00:00
-1.4345788752679969,-0.26293976609281544,2014-05-02 11:00:00
-1.46029980039705,-0.21730356447962235,2014-05-02 12:00:00
-1.4186786670064004,-0.16391781919626439,2014-05-02 13:00:00
-1.3171979260426816,-0.17252842327422535,2014-05-02 14:00:00
-1.3125213942010356,-0.19749917510031215,2014-05-02 15:00:00
-1.3265509897259737,-0.3180476321917656,2014-05-02 16:00:00
-1.179240236714124,-0.21644250407182625,2014-05-02 17:00:00
-1.126395426903524,0.04704198071377913,2014-05-02 18:00:00
-1.1867226876607575,0.2812504116343173,2014-05-02 19:00:00
-1.0155616222565131,0.28168094183821535,2014-05-02 20:00:00
-0.85468892690389,0.565400346207029,2014-05-02 21:00:00
-0.13122945100124994,0.6971425885998316,2014-05-02 22:00:00
-0.32577317561372476,1.4161280291095717,2014-05-02 23:00:00
-0.4520395353381672,1.4406682507317607,2014-05-03 00:00:00
-0.35242940711110693,1.2344442830645956,2014-05-03 01:00:00
-0.3009875568530007,1.3946015189146692,2014-05-03 02:00:00
-0.29116683998554427,1.5048172511125695,2014-05-03 03:00:00
-0.43473636752407696,1.5706883723089708,2014-05-03 04:00:00
-0.5427642530661001,1.3330356997572483,2014-05-03 05:00:00
-0.7751878855959076,1.0101380468337124,2014-05-03 06:00:00
-1.156792883874223,0.5942458698681982,2014-05-03 07:00:00
-1.6492316867995493,0.18222846473776622,2014-05-03 08:00:00
-2.0242895404995602,-0.10794889268951813,2014-05-03 09:00:00
-2.6883570620132957,-0.15229350369101707,2014-05-03 10:00:00
-2.657491951858432,-0.020981791502112435,2014-05-03 11:00:00
-2.317508086970766,0.23475314961332805,2014-05-03 12:00:00
-2.147282327934851,0.5232083862250202,2014-05-03 13:00:00
-1.8386312263862132,0.31569282794616105,2014-05-03 14:00:00
-1.5963868769889493,0.27737563979923485,2014-05-03 15:00:00
-1.2044935086590125,0.09784454477374882,2014-05-03 16:00:00
-0.9206280258710988,0.053499933772249875,2014-05-03 17:00:00
-0.8472064759572562,-0.10407412085443574,2014-05-03 18:00:00
-0.9617815060775838,-0.12861434247662445,2014-05-03 19:00:00
-1.117977669588561,-0.04336936210481096,2014-05-03 20:00:00
-1.2779150585728551,0.2334615590016339,2014-05-03 21:00:00
