U,V,Date
2.1778577602546494,0.49395372963158307,2010-07-01 00:00:00
2.2373391113693377,0.5607117361302993,2010-07-01 01:00:00
2.3047792348162734,0.5872490803285467,2010-07-01 02:00:00
2.5355836324514383,0.3057044442252652,2010-07-01 03:00:00
2.856028939512963,-0.10189257681969163,2010-07-01 04:00:00
3.2351178321805203,-0.379290752891997,2010-07-01 05:00:00
3.2791005213850437,-0.7354716695528495,2010-07-01 06:00:00
3.500270615670645,-0.8569629484604511,2010-07-01 07:00:00
3.664053772613203,-0.9606244492348551,2010-07-01 08:00:00
3.7754765852646615,-1.0584809059658926,2010-07-01 09:00:00
3.9518262248370832,-1.6924746447021481,2010-07-01 10:00:00
4.051520320367336,-1.8247467196902878,2010-07-01 11:00:00
3.9731892453078514,-1.5821788078781822,2010-07-01 12:00:00
3.66154047608723,-1.549007127630373,2010-07-01 13:00:00
3.2950180660495376,-1.7658669872504262,2010-07-01 14:00:00
2.857704470530279,-2.1319994079856213,2010-07-01 15:00:00
2.5904572732685094,-2.3662743997357745,2010-07-01 16:00:00
2.3449919792318377,-2.5022782887517927,2010-07-01 17:00:00
2.116700878122646,-2.479058112578326,2010-07-01 18:00:00
1.7857835022029005,-2.3563228956614317,2010-07-01 19:00:00
1.5734099457582027,-1.9624091927186964,2010-07-01 20:00:00
1.294015148620899,-1.5548121716737395,2010-07-01 21:00:00
0.44368315733345165,-0.8229619762064465,2010-07-01 22:00:00
-0.1519681193220901,0.6917398731091461,2010-07-01 23:00:00
-1.6117745181579297,1.3103917097307896,2010-07-02 00:00:00
-2.6422260938067574,2.0961458856007726,2010-07-02 01:00:00
-3.331707107431949,2.304712825158874,2010-07-02 02:00:00
-3.285630004455782,1.9244824403183594,2010-07-02 03:00:00
-2.6983563828868156,1.9323607143772141,2010-07-02 04:00:00
-2.05202029295749,1.9145309362440166,2010-07-02 05:00:00
-1.9560961422161964,1.3775643622326035,2010-07-02 06:00:00
-2.3804243723512624,1.128362114370936,2010-07-02 07:00:00
-2.410165047908607,1.2672685254086375,2010-07-02 08:00:00
-2.1173660026327816,1.365124982139675,2010-07-02 09:00:00
-1.9062490944510704,1.388759804316239,2010-07-02 10:00:00
-1.7868675094673647,1.4045163524339486,2010-07-02 11:00:00
-1.3315419555119679,1.4534445807994671,2010-07-02 12:00:00
-1.2314289772273868,1.4484688287622958,2010-07-02 13:00:00
-1.3001257489373086,1.3655396281427725,2010-07-02 14:00:00
-1.4488291267240299,1.336929053929037,2010-07-02 15:00:00
-1.262845183802046,1.0574576478412436,2010-07-02 16:00:00
-0.9713027867892068,0.7083257132330507,2010-07-02 17:00:00
-0.5955649561562808,0.46368457140545705,2010-07-02 18:00:00
-0.07238039599961965,0.5354183299413446,2010-07-02 19:00:00
0.27194122805864707,0.7879377458277931,2010-07-02 20:00:00
0.28827765547747,1.0898000360828577,2010-07-02 21:00:00
0.44870975038539695,1.4161264405206817,2010-07-02 22:00:00
-0.2910371937592493,2.1678796441366606,2010-07-02 23:00:00
-1.1933106465834666,2.5646958691010795,2010-07-03 00:00:00
-1.5292546155551576,2.787360772764499,2010-07-03 01:00:00
-1.3411762588615304,2.7006997581170973,2010-07-03 02:00:00
-1.2745739009232522,2.651356883748481,2010-07-03 03:00:00
-1.2025260671787001,2.484669190503239,2010-07-03 04:00:00
-1.1522601366592449,2.279419418969919,2010-07-03 05:00:00
-1.174042039884342,2.2151492884897888,2010-07-03 06:00:00
